run_idx,async_ran_first,sync_time_elapsed,async_time_elapsed
0,True,1.8310811519622803,0.8901989459991455
1,True,1.5407829284667969,0.8648641109466553
2,False,1.2607862949371338,0.9196219444274902
3,True,1.189561128616333,0.9382920265197754
4,False,1.1912031173706055,0.9057660102844238
5,True,1.1935861110687256,0.911870002746582
6,True,1.197998046875,0.9128608703613281
7,False,1.2017929553985596,0.9142048358917236
8,True,1.2082490921020508,0.9010717868804932
9,True,1.194939136505127,0.9142248630523682
10,False,1.1941421031951904,0.898853063583374
11,False,1.1929049491882324,0.9053740501403809
12,False,1.193838119506836,0.9070160388946533
13,True,1.1788361072540283,0.9129049777984619
14,True,1.1920740604400635,0.9137418270111084
15,True,1.2039928436279297,0.9012742042541504
16,True,1.1980280876159668,0.9120960235595703
17,True,1.1945600509643555,0.9085156917572021
18,True,1.2063190937042236,0.91326904296875
19,True,1.1878390312194824,0.9178709983825684
20,True,1.1997971534729004,0.9095916748046875
21,True,1.195255994796753,0.9129211902618408
22,True,1.1869418621063232,0.9145078659057617
23,True,1.1974883079528809,0.9140479564666748
24,False,1.193709135055542,0.9043080806732178
25,True,1.1968200206756592,0.9095070362091064
26,True,1.1976048946380615,0.9112739562988281
27,True,1.189497709274292,0.9167940616607666
28,False,1.203057050704956,0.9147171974182129
29,True,1.1971797943115234,0.9081761837005615
30,False,1.1998469829559326,0.897820234298706
31,False,1.1998229026794434,0.9177651405334473
32,True,1.1984269618988037,0.9106988906860352
33,True,1.1976280212402344,0.9111387729644775
34,False,1.2011570930480957,0.9080560207366943
35,False,1.1970908641815186,0.9001269340515137
36,True,1.2027308940887451,0.9142022132873535
37,False,1.1984302997589111,0.915355920791626
38,True,1.2004539966583252,0.9131720066070557
39,False,1.2078351974487305,0.9144759178161621
40,False,1.1985361576080322,0.903649091720581
41,True,1.1848678588867188,0.9143612384796143
42,True,1.190718173980713,0.906085729598999
43,False,1.2020752429962158,0.9046640396118164
44,True,1.202021837234497,0.9128701686859131
45,False,1.2051548957824707,0.9011390209197998
46,False,1.2038888931274414,0.9099020957946777
47,True,1.2030537128448486,0.911201000213623
48,True,1.2011501789093018,0.9047989845275879
49,True,1.1957709789276123,0.9078481197357178
50,False,1.2046220302581787,0.9152083396911621
51,False,1.2063350677490234,0.9130978584289551
52,False,1.198716163635254,0.9124307632446289
53,True,1.1985149383544922,0.9130141735076904
54,False,1.1983768939971924,0.8998851776123047
55,True,1.2048730850219727,0.906764030456543
56,True,1.206855058670044,0.9086019992828369
57,True,1.2003109455108643,0.9112651348114014
58,False,1.186586856842041,0.9112341403961182
59,False,1.1951868534088135,0.9089400768280029
60,False,1.2075300216674805,0.9156379699707031
61,False,1.1969270706176758,0.9143669605255127
62,True,1.1990540027618408,0.8982770442962646
63,True,1.2027246952056885,0.9070210456848145
64,True,1.187953233718872,0.9117588996887207
65,True,1.2045230865478516,0.9129171371459961
66,False,1.204545021057129,0.9069168567657471
67,False,1.1971890926361084,0.9117109775543213
68,True,1.2008748054504395,0.9080028533935547
69,True,1.202650785446167,0.9021151065826416
70,True,1.2064568996429443,0.8991398811340332
71,False,1.2073979377746582,0.9182829856872559
72,False,1.2087953090667725,0.8965969085693359
73,True,1.2042968273162842,0.908560037612915
74,True,1.2022550106048584,0.9024360179901123
75,False,1.2099008560180664,0.9171469211578369
76,True,1.2042601108551025,0.9125118255615234
77,True,1.2062127590179443,0.9011120796203613
78,False,1.199643850326538,0.9040639400482178
79,True,1.198864221572876,0.9104998111724854
80,False,1.1986041069030762,0.9067659378051758
81,True,1.1967241764068604,0.8994300365447998
82,False,1.2031309604644775,0.9057910442352295
83,True,1.202704906463623,0.9092810153961182
84,False,1.2036418914794922,0.9113032817840576
85,False,1.2011182308197021,0.9158380031585693
86,False,1.196763038635254,0.9088799953460693
87,False,1.1912026405334473,0.9159941673278809
88,False,1.197380781173706,0.9126770496368408
89,True,1.1987652778625488,0.9158797264099121
90,False,1.1986300945281982,0.9098708629608154
91,False,1.2022902965545654,0.9125139713287354
92,False,1.2034621238708496,0.908595085144043
93,False,1.2044811248779297,0.911290168762207
94,True,1.203272819519043,0.910614013671875
95,True,1.1981861591339111,0.9073307514190674
96,True,1.201035976409912,0.9055280685424805
97,False,1.1986639499664307,0.9108941555023193
98,True,1.2017810344696045,0.908886194229126
99,True,1.2035038471221924,0.9176862239837646
100,True,1.200650930404663,0.91634202003479
101,True,1.2099368572235107,0.9170889854431152
102,False,1.2028570175170898,0.9077579975128174
103,False,1.2090630531311035,0.9085919857025146
104,False,1.2007601261138916,0.9086949825286865
105,False,1.1966009140014648,0.9106731414794922
106,True,1.2031359672546387,0.9129061698913574
107,False,1.2064082622528076,0.9090442657470703
108,True,1.2013871669769287,0.8998990058898926
109,False,1.2013251781463623,0.900627851486206
110,True,1.1995010375976562,0.8896629810333252
111,False,1.2030799388885498,0.9119429588317871
112,False,1.1983921527862549,0.9095280170440674
113,True,1.2063288688659668,0.9132239818572998
114,False,1.2040879726409912,0.9126830101013184
115,True,1.201380729675293,0.9075400829315186
116,False,1.19972825050354,0.8974878787994385
117,False,1.202929973602295,0.9086482524871826
118,True,1.2044949531555176,0.8965559005737305
119,True,1.2039411067962646,0.9180209636688232
120,False,1.2050220966339111,0.9031169414520264
121,False,1.1882610321044922,0.9170901775360107
122,True,1.1902220249176025,0.916438102722168
123,False,1.1881515979766846,0.9180443286895752
124,True,1.166200876235962,0.9033610820770264
125,True,1.2080488204956055,0.9116911888122559
126,True,1.205583095550537,0.8947389125823975
127,True,1.2054400444030762,0.9192447662353516
128,False,1.194700002670288,0.9033751487731934
129,False,1.2160131931304932,0.8919148445129395
130,True,1.205763816833496,0.9021868705749512
131,True,1.200923204421997,0.9169368743896484
132,False,1.2071380615234375,0.9123232364654541
133,True,1.2015249729156494,0.907451868057251
134,False,1.19976806640625,0.9088866710662842
135,False,1.1814751625061035,0.8992459774017334
136,True,1.2029469013214111,0.9039220809936523
137,True,1.2035372257232666,0.9091508388519287
138,False,1.2047131061553955,0.9077789783477783
139,False,1.1880080699920654,0.9025487899780273
140,True,1.1849141120910645,0.9114649295806885
141,False,1.1892199516296387,0.919917106628418
142,True,1.2047700881958008,0.8997359275817871
143,True,1.2105977535247803,0.9135351181030273
144,True,1.203977108001709,0.9127330780029297
145,True,1.2038750648498535,0.9158718585968018
146,True,1.2057018280029297,0.9114739894866943
147,False,1.2049930095672607,0.9118211269378662
148,False,1.2100591659545898,0.9097678661346436
149,True,1.1824440956115723,0.9009237289428711
150,False,1.188978910446167,0.9111189842224121
151,True,1.2087807655334473,0.912297248840332
152,True,1.2047080993652344,0.9087238311767578
153,True,1.1996748447418213,0.9171390533447266
154,True,1.2005600929260254,0.9107229709625244
155,True,1.2060790061950684,0.8979721069335938
156,False,1.2047371864318848,0.9103710651397705
157,False,1.156515121459961,0.9226601123809814
158,True,1.187119960784912,0.9090139865875244
159,True,1.190438985824585,0.913118839263916
160,False,1.1915960311889648,0.9092810153961182
161,False,1.180616855621338,0.915747880935669
162,True,1.2052509784698486,0.9050850868225098
163,False,1.1901628971099854,0.9175131320953369
164,False,1.2046482563018799,0.9105150699615479
165,False,1.2037630081176758,0.9007699489593506
166,True,1.201988935470581,0.8883230686187744
167,True,1.190708875656128,0.9155640602111816
168,False,1.2021088600158691,0.9132452011108398
169,False,1.1994798183441162,0.915992021560669
170,False,1.2022669315338135,0.9071071147918701
171,True,1.2047491073608398,0.9089670181274414
172,False,1.1871616840362549,0.9124391078948975
173,True,1.1980111598968506,0.914395809173584
174,False,1.2055070400238037,0.9105322360992432
175,False,1.2030420303344727,0.9114487171173096
176,False,1.1994519233703613,0.9113531112670898
177,True,1.2088050842285156,0.9018189907073975
178,True,1.1879169940948486,0.9161660671234131
179,True,1.2061517238616943,0.9164280891418457
180,True,1.20271897315979,0.9082639217376709
181,False,1.2072300910949707,0.9180827140808105
182,False,1.2071001529693604,0.909621000289917
183,False,1.1906828880310059,0.9130289554595947
184,True,1.2013030052185059,0.9111759662628174
185,False,1.203301191329956,0.9157729148864746
186,False,1.2117280960083008,0.907541036605835
187,True,1.2054469585418701,0.9118661880493164
188,True,1.1913039684295654,0.9180300235748291
189,False,1.2047696113586426,0.909332275390625
190,True,1.2022950649261475,0.9159510135650635
191,False,1.2029387950897217,0.9189350605010986
192,True,1.2068471908569336,0.907214879989624
193,False,1.2063570022583008,0.9202291965484619
194,True,1.200308084487915,0.9130339622497559
195,False,1.2129909992218018,0.9162898063659668
196,True,1.1980350017547607,0.9052610397338867
197,False,1.1978180408477783,0.9135499000549316
198,False,1.2070252895355225,0.9112436771392822
199,False,1.1995923519134521,0.9085328578948975
200,True,1.1985678672790527,0.9083671569824219
201,True,1.2017982006072998,0.8990626335144043
202,False,1.207977056503296,0.9060258865356445
203,True,1.2041289806365967,0.9153988361358643
204,True,1.1999659538269043,0.9095540046691895
205,True,1.2047622203826904,0.9119718074798584
206,True,1.1986727714538574,0.9128091335296631
207,True,1.205475091934204,0.9171509742736816
208,True,1.1993727684020996,0.9054901599884033
209,True,1.1995630264282227,0.9069690704345703
210,True,1.200718879699707,0.8981499671936035
211,False,1.2018969058990479,0.916672945022583
212,True,1.198681116104126,0.9145908355712891
213,False,1.1991419792175293,0.9123828411102295
214,True,1.2030048370361328,0.9111301898956299
215,False,1.199275016784668,0.9178829193115234
216,False,1.2039449214935303,0.9156758785247803
217,True,1.204908847808838,0.8943192958831787
218,False,1.202585220336914,0.9136669635772705
219,False,1.2004988193511963,0.9106628894805908
220,True,1.202944040298462,0.8998677730560303
221,True,1.2061197757720947,0.9058260917663574
222,True,1.1983799934387207,0.9081411361694336
223,True,1.2057900428771973,0.92258620262146
224,False,1.2035861015319824,0.9045441150665283
225,False,1.1999022960662842,0.9153759479522705
226,True,1.200911045074463,0.9146409034729004
227,False,1.2052319049835205,0.916417121887207
228,False,1.2109918594360352,0.9149892330169678
229,True,1.2003169059753418,0.9153609275817871
230,False,1.2032666206359863,0.9047551155090332
231,True,1.209902048110962,0.9172310829162598
232,True,1.207930088043213,0.9115450382232666
233,True,1.2104783058166504,0.8967709541320801
234,True,1.2086279392242432,0.8975908756256104
235,True,1.2047221660614014,0.9114630222320557
236,False,1.2049639225006104,0.8963851928710938
237,False,1.2047359943389893,0.8827331066131592
238,False,1.2535908222198486,0.8795561790466309
239,False,1.1631128787994385,0.8837461471557617
240,False,1.2205820083618164,0.8775229454040527
241,True,1.206104040145874,0.9079549312591553
242,False,1.2006652355194092,0.9105606079101562
243,True,1.2020211219787598,0.8849689960479736
244,True,1.199193000793457,0.9107468128204346
245,True,1.2065610885620117,0.9197020530700684
246,False,1.2005770206451416,0.9159998893737793
247,False,1.2040350437164307,0.9110217094421387
248,True,1.201120138168335,0.9013018608093262
249,False,1.2046847343444824,0.9187171459197998
250,True,1.2005000114440918,0.9145967960357666
251,False,1.2051122188568115,0.9245297908782959
252,False,1.206528902053833,0.9174578189849854
253,False,1.203747034072876,0.9131510257720947
254,True,1.1997597217559814,0.9111254215240479
255,False,1.1858530044555664,0.9086027145385742
256,False,1.2086551189422607,0.9047229290008545
257,True,1.2092821598052979,0.9189839363098145
258,True,1.2052490711212158,0.9000658988952637
259,True,1.206773042678833,0.9118578433990479
260,False,1.2144088745117188,0.9150400161743164
261,True,1.2027578353881836,0.9137420654296875
262,True,1.20298433303833,0.8958978652954102
263,False,1.20634126663208,0.9178178310394287
264,False,1.2028872966766357,0.8959469795227051
265,True,1.2039151191711426,0.9023540019989014
266,True,1.2040319442749023,0.9109170436859131
267,True,1.1966347694396973,0.9108560085296631
268,False,1.2027699947357178,0.9175910949707031
269,True,1.199474811553955,0.9113249778747559
270,False,1.1962780952453613,0.9122450351715088
271,False,1.194021224975586,0.9058487415313721
272,False,1.2022440433502197,0.9122090339660645
273,True,1.2055559158325195,0.9199490547180176
274,True,1.187049150466919,0.9124248027801514
275,True,1.2022600173950195,0.9174149036407471
276,False,1.2049050331115723,0.913625955581665
277,False,1.2084991931915283,0.9157719612121582
278,True,1.2054791450500488,0.92392897605896
279,False,1.206272840499878,0.924910306930542
280,False,1.204807996749878,0.9100520610809326
281,True,1.201937198638916,0.9094417095184326
282,False,1.2123780250549316,0.903723955154419
283,False,1.2142610549926758,0.9199669361114502
284,False,1.1998729705810547,0.8926401138305664
285,True,1.202707052230835,0.9217050075531006
286,True,1.2046232223510742,0.898205041885376
287,False,1.2074971199035645,0.9221880435943604
288,False,1.2055530548095703,0.9135489463806152
289,True,1.2077701091766357,0.9180600643157959
290,True,1.2060461044311523,0.9022979736328125
291,False,1.2005791664123535,0.9176220893859863
292,False,1.2065279483795166,0.9134602546691895
293,False,1.200700283050537,0.9054257869720459
294,False,1.1987011432647705,0.9158179759979248
295,False,1.2004899978637695,0.9112589359283447
296,False,1.2010691165924072,0.9175601005554199
297,True,1.1975412368774414,0.9076817035675049
298,False,1.2012557983398438,0.9150028228759766
299,True,1.2003309726715088,0.9163141250610352
300,False,1.198009967803955,0.8989591598510742
301,True,1.2031099796295166,0.8981709480285645
302,True,1.2009930610656738,0.899212121963501
303,False,1.2089319229125977,0.9171261787414551
304,True,1.2098941802978516,0.9177649021148682
305,True,1.2060251235961914,0.9171669483184814
306,True,1.2119290828704834,0.9031949043273926
307,True,1.2068521976470947,0.9146289825439453
308,False,1.2022640705108643,0.9127769470214844
309,True,1.1840183734893799,0.9159448146820068
310,False,1.1984200477600098,0.9171051979064941
311,True,1.2009611129760742,0.9162337779998779
312,True,1.2045412063598633,0.9127769470214844
313,True,1.2040503025054932,0.9060149192810059
314,False,1.2022590637207031,0.914215087890625
315,False,1.1983129978179932,0.900068998336792
316,True,1.2047679424285889,0.9095311164855957
317,False,1.2067368030548096,0.9196410179138184
318,False,1.2049388885498047,0.9185669422149658
319,False,1.2022559642791748,0.9120440483093262
